,timestamp,high,open,close,low,volume
233,1611930600,204.24000549316406,198.83999633789062,200.4499969482422,198.61000061035156,1000100
234,1612189800,203.91000366210938,201.7899932861328,200.94000244140625,198.9499969482422,1067900
235,1612276200,208.14999389648438,203.5399932861328,207.11000061035156,201.30999755859375,1122300
236,1612362600,207.6699981689453,207.5500030517578,202.39999389648438,201.8000030517578,867000
237,1612449000,205.55999755859375,202.7100067138672,201.49000549316406,200.75,813200
238,1612535400,211.39999389648438,206.27000427246094,207.49000549316406,205.61000061035156,1584800
239,1612794600,214.91000366210938,210.47999572753906,213.33999633789062,209.44000244140625,3019400
240,1612881000,203.86000061035156,202.69000244140625,200.30999755859375,197.64999389648438,5866000
241,1612967400,203.75,202.50999450683594,199.82000732421875,198.5,2599400
242,1613053800,201.72999572753906,201.69000244140625,197.1199951171875,196.0,1442300
243,1613140200,200.27999877929688,196.5,199.86000061035156,194.72000122070312,1264000
244,1613485800,201.0,200.72999572753906,195.7899932861328,194.4499969482422,1532500
245,1613572200,196.1699981689453,194.6300048828125,195.92999267578125,191.10000610351562,1066800
246,1613658600,196.77000427246094,192.63999938964844,196.22999572753906,192.55999755859375,808700
247,1613745000,198.1300048828125,197.9499969482422,194.86000061035156,193.77000427246094,1087000
248,1614004200,195.39999389648438,191.6199951171875,189.85000610351562,189.52000427246094,1704700
249,1614090600,187.13999938964844,184.0500030517578,185.9499969482422,181.11000061035156,2062400
250,1614177000,187.42999267578125,184.8000030517578,186.99000549316406,182.3800048828125,1218900
251,1614263400,188.5,186.38999938964844,184.67999267578125,181.92999267578125,1217400
252,1614349800,186.99000549316406,185.3800048828125,184.4600067138672,182.3800048828125,1476400
