Date,Open,High,Low,Close,Volume,NotSure
2021.05.06 16:35,1.20566,1.20659,1.20566,1.20648,507,0
2021.05.06 16:40,1.20649,1.20665,1.20637,1.20647,333,0
2021.05.06 16:45,1.20645,1.207,1.20645,1.20683,391,0
2021.05.06 16:50,1.20683,1.20716,1.20668,1.20673,405,0
2021.05.06 16:55,1.20675,1.20678,1.20613,1.20621,401,0
2021.05.06 17:00,1.20622,1.20672,1.20604,1.20668,427,0
2021.05.06 17:05,1.20667,1.20679,1.2059,1.20606,489,0
2021.05.06 17:10,1.20605,1.20667,1.20605,1.20619,387,0
2021.05.06 17:15,1.20618,1.20645,1.20579,1.20591,458,0
2021.05.06 17:20,1.20586,1.20603,1.20556,1.20596,341,0
2021.05.06 17:25,1.20596,1.20602,1.20554,1.20559,224,0
2021.05.06 17:30,1.20559,1.20586,1.2055,1.2056,275,0
2021.05.06 17:35,1.2056,1.2058,1.20555,1.20577,256,0
2021.05.06 17:40,1.20577,1.20623,1.20572,1.20616,232,0
2021.05.06 17:45,1.20616,1.2065,1.20616,1.20646,218,0
2021.05.06 17:50,1.20646,1.20666,1.20619,1.20635,384,0
2021.05.06 17:55,1.20634,1.20637,1.20576,1.20597,447,0
2021.05.06 18:00,1.20596,1.20606,1.20542,1.2056,522,0
2021.05.06 18:05,1.20561,1.20574,1.20529,1.2055,472,0
2021.05.06 18:10,1.20549,1.20564,1.20534,1.20559,302,0
2021.05.06 18:15,1.2056,1.20561,1.2052,1.20525,166,0
2021.05.06 18:20,1.20522,1.20563,1.20498,1.2055,257,0
2021.05.06 18:25,1.20551,1.20573,1.20519,1.20532,393,0
2021.05.06 18:30,1.20532,1.20567,1.20532,1.2056,215,0
2021.05.06 18:35,1.2056,1.20564,1.20535,1.20537,174,0
2021.05.06 18:40,1.20537,1.20546,1.20497,1.20527,216,0
2021.05.06 18:45,1.20526,1.20528,1.20489,1.20502,188,0
2021.05.06 18:50,1.20504,1.20511,1.20484,1.20492,142,0
2021.05.06 18:55,1.20492,1.20513,1.20487,1.20491,194,0
2021.05.06 19:00,1.20491,1.20501,1.20442,1.205,213,0
2021.05.06 19:05,1.20499,1.20533,1.20495,1.20528,98,0
2021.05.06 19:10,1.20527,1.20532,1.20496,1.205,107,0
2021.05.06 19:15,1.205,1.2053,1.205,1.20527,162,0
2021.05.06 19:20,1.20526,1.2054,1.20519,1.20523,146,0
2021.05.06 19:25,1.20523,1.20539,1.20514,1.20514,116,0
2021.05.06 19:30,1.20517,1.20519,1.2049,1.20502,141,0
2021.05.06 19:35,1.20502,1.20523,1.20498,1.20508,130,0
2021.05.06 19:40,1.20512,1.20519,1.20506,1.20513,78,0
2021.05.06 19:45,1.20514,1.20518,1.20472,1.20482,115,0
2021.05.06 19:50,1.20485,1.20514,1.20483,1.20504,83,0
2021.05.06 19:55,1.20503,1.20504,1.20484,1.20499,97,0
2021.05.06 20:00,1.20499,1.20514,1.20495,1.20504,104,0
2021.05.06 20:05,1.20507,1.20514,1.20503,1.20513,74,0
2021.05.06 20:10,1.20514,1.20514,1.20501,1.20508,65,0
2021.05.06 20:15,1.20509,1.20511,1.20481,1.20499,78,0
2021.05.06 20:20,1.20501,1.20509,1.20496,1.20498,97,0
2021.05.06 20:25,1.20498,1.20511,1.20492,1.20492,92,0
2021.05.06 20:30,1.20493,1.20497,1.20482,1.20483,85,0
2021.05.06 20:35,1.20483,1.20497,1.20482,1.20492,62,0
2021.05.06 20:40,1.20492,1.20514,1.20488,1.20514,92,0
2021.05.06 20:45,1.20514,1.20524,1.20513,1.20523,100,0
2021.05.06 20:50,1.2054,1.2055,1.20528,1.20543,52,0
2021.05.06 20:55,1.20539,1.2057,1.20539,1.20561,105,0
2021.05.06 21:00,1.20561,1.20578,1.20557,1.20574,99,0
2021.05.06 21:05,1.20575,1.20591,1.20569,1.20591,75,0
2021.05.06 21:10,1.2059,1.20598,1.20556,1.20559,197,0
2021.05.06 21:15,1.20558,1.20568,1.20542,1.20548,133,0
2021.05.06 21:20,1.20548,1.20548,1.20532,1.20544,102,0
2021.05.06 21:25,1.20546,1.20547,1.20538,1.20545,84,0
2021.05.06 21:30,1.20545,1.20575,1.20544,1.2057,93,0
2021.05.06 21:35,1.2057,1.20574,1.20562,1.20568,64,0
2021.05.06 21:40,1.20568,1.20568,1.20552,1.20562,69,0
2021.05.06 21:45,1.20563,1.20574,1.20563,1.20569,53,0
2021.05.06 21:50,1.20571,1.20575,1.20566,1.20567,56,0
2021.05.06 21:55,1.20567,1.20568,1.20541,1.20549,148,0
2021.05.06 22:00,1.20549,1.2056,1.20548,1.20554,93,0
2021.05.06 22:05,1.20557,1.20567,1.20554,1.20565,53,0
2021.05.06 22:10,1.20565,1.20576,1.20563,1.20568,79,0
2021.05.06 22:15,1.20568,1.20583,1.20566,1.20578,63,0
2021.05.06 22:20,1.20578,1.206,1.20577,1.20599,122,0
2021.05.06 22:25,1.20599,1.2062,1.20594,1.20618,141,0
2021.05.06 22:30,1.20621,1.20622,1.20606,1.20606,81,0
2021.05.06 22:35,1.20608,1.20627,1.20608,1.20619,88,0
2021.05.06 22:40,1.20622,1.20623,1.20616,1.20617,67,0
2021.05.06 22:45,1.20619,1.20623,1.20594,1.20619,114,0
2021.05.06 22:50,1.2062,1.20638,1.20619,1.20638,124,0
2021.05.06 22:55,1.20639,1.20645,1.20624,1.20636,172,0
2021.05.06 23:00,1.20637,1.20637,1.20608,1.20612,113,0
2021.05.06 23:05,1.20612,1.20616,1.20611,1.20614,36,0
2021.05.06 23:10,1.20614,1.2062,1.20598,1.20598,43,0
2021.05.06 23:15,1.20598,1.206,1.20593,1.20595,53,0
2021.05.06 23:20,1.20594,1.20601,1.20593,1.20601,46,0
2021.05.06 23:25,1.206,1.20611,1.20599,1.20611,31,0
2021.05.06 23:30,1.20611,1.20617,1.20604,1.20616,51,0
2021.05.06 23:35,1.20618,1.20631,1.20616,1.20625,48,0
2021.05.06 23:40,1.20625,1.20633,1.20622,1.2063,66,0
2021.05.06 23:45,1.20631,1.20641,1.20622,1.20625,102,0
2021.05.06 23:50,1.20624,1.20634,1.20624,1.20634,113,0
2021.05.06 23:55,1.20634,1.20653,1.20634,1.20646,109,0
2021.05.07 00:00,1.20647,1.20651,1.20575,1.20622,46,0
2021.05.07 00:05,1.20622,1.2065,1.20599,1.20613,66,0
2021.05.07 00:10,1.20613,1.20626,1.20613,1.20621,51,0
2021.05.07 00:15,1.20626,1.20632,1.2062,1.20622,36,0
2021.05.07 00:20,1.20631,1.20632,1.20609,1.20611,36,0
2021.05.07 00:25,1.20616,1.20618,1.20608,1.20618,28,0
2021.05.07 00:30,1.20608,1.2063,1.20608,1.20622,37,0
2021.05.07 00:35,1.20622,1.20634,1.20617,1.20628,38,0
2021.05.07 00:40,1.20628,1.20629,1.20618,1.20622,32,0
2021.05.07 00:45,1.20625,1.20633,1.2062,1.20622,37,0
2021.05.07 00:50,1.20623,1.20629,1.20613,1.20624,64,0
2021.05.07 00:55,1.20624,1.20633,1.20621,1.20624,32,0
2021.05.07 01:00,1.20624,1.20631,1.20615,1.20623,97,0
2021.05.07 01:05,1.20624,1.20627,1.20613,1.20613,78,0
2021.05.07 01:10,1.20615,1.20616,1.206,1.20612,95,0
2021.05.07 01:15,1.20612,1.20617,1.20605,1.20608,49,0
2021.05.07 01:20,1.20609,1.2061,1.206,1.20606,30,0
2021.05.07 01:25,1.20608,1.20615,1.20603,1.20615,34,0
2021.05.07 01:30,1.20614,1.20615,1.20606,1.20614,52,0
2021.05.07 01:35,1.20614,1.20614,1.20595,1.20598,77,0
2021.05.07 01:40,1.20597,1.20621,1.20595,1.20616,75,0
2021.05.07 01:45,1.20617,1.20619,1.20607,1.20614,46,0
2021.05.07 01:50,1.20615,1.20615,1.20606,1.20612,35,0
2021.05.07 01:55,1.20609,1.20613,1.20598,1.20611,33,0
2021.05.07 02:00,1.2061,1.20629,1.20608,1.20628,32,0
2021.05.07 02:05,1.20636,1.20641,1.20621,1.20627,33,0
2021.05.07 02:10,1.20628,1.20644,1.20626,1.20642,43,0
2021.05.07 02:15,1.20642,1.20642,1.20635,1.20637,29,0
2021.05.07 02:20,1.20637,1.20639,1.20632,1.20635,34,0
2021.05.07 02:25,1.20635,1.20648,1.20635,1.20648,39,0
2021.05.07 02:30,1.20648,1.20649,1.20636,1.20644,45,0
2021.05.07 02:35,1.20643,1.20649,1.2064,1.20644,62,0
2021.05.07 02:40,1.20646,1.20654,1.20642,1.20652,42,0
2021.05.07 02:45,1.20652,1.20664,1.20652,1.20657,45,0
2021.05.07 02:50,1.20657,1.20657,1.20648,1.20652,29,0
2021.05.07 02:55,1.20652,1.2066,1.2065,1.20652,34,0
2021.05.07 03:00,1.20653,1.20696,1.20645,1.20692,260,0
2021.05.07 03:05,1.20692,1.20698,1.20673,1.20675,175,0
2021.05.07 03:10,1.20674,1.20685,1.20663,1.20678,140,0
2021.05.07 03:15,1.20678,1.20689,1.20663,1.20664,74,0
2021.05.07 03:20,1.20664,1.20671,1.20662,1.20666,74,0
2021.05.07 03:25,1.20666,1.20668,1.20654,1.20664,54,0
2021.05.07 03:30,1.20664,1.20673,1.20661,1.20661,67,0
2021.05.07 03:35,1.20661,1.20673,1.20661,1.20669,47,0
2021.05.07 03:40,1.20669,1.20673,1.20652,1.20656,55,0
2021.05.07 03:45,1.20655,1.20658,1.20649,1.20651,50,0
2021.05.07 03:50,1.20651,1.20651,1.20626,1.20626,107,0
2021.05.07 03:55,1.20618,1.20645,1.20611,1.20636,165,0
2021.05.07 04:00,1.20635,1.2065,1.2062,1.20621,139,0
2021.05.07 04:05,1.20621,1.20622,1.2059,1.20597,89,0
2021.05.07 04:10,1.20598,1.20627,1.20597,1.20625,97,0
2021.05.07 04:15,1.20625,1.20649,1.20623,1.20644,222,0
2021.05.07 04:20,1.20644,1.20652,1.20622,1.20626,141,0
2021.05.07 04:25,1.20625,1.20635,1.2062,1.2062,93,0
2021.05.07 04:30,1.2062,1.20636,1.2061,1.20622,176,0
2021.05.07 04:35,1.20623,1.20625,1.2061,1.20612,134,0
2021.05.07 04:40,1.20612,1.20643,1.20612,1.2064,132,0
2021.05.07 04:45,1.2064,1.20667,1.2064,1.20655,129,0
2021.05.07 04:50,1.20655,1.20658,1.20635,1.20636,145,0
2021.05.07 04:55,1.20636,1.20659,1.20634,1.20659,114,0
2021.05.07 05:00,1.20659,1.20675,1.20651,1.20668,162,0
2021.05.07 05:05,1.20668,1.20668,1.20651,1.20656,130,0
2021.05.07 05:10,1.20656,1.20662,1.20642,1.20647,196,0
2021.05.07 05:15,1.20646,1.20646,1.20629,1.20644,146,0
2021.05.07 05:20,1.20643,1.20657,1.20642,1.20651,120,0
2021.05.07 05:25,1.20652,1.20657,1.20643,1.20645,96,0
2021.05.07 05:30,1.20645,1.20645,1.20617,1.2062,128,0
2021.05.07 05:35,1.20618,1.20633,1.20616,1.20631,165,0
2021.05.07 05:40,1.20631,1.20634,1.20622,1.20627,98,0
2021.05.07 05:45,1.20627,1.20648,1.20624,1.20642,97,0
2021.05.07 05:50,1.20643,1.20643,1.20637,1.20638,127,0
2021.05.07 05:55,1.20637,1.20663,1.20637,1.20658,63,0
2021.05.07 06:00,1.20658,1.20672,1.20654,1.20663,91,0
2021.05.07 06:05,1.20665,1.20668,1.20653,1.20663,223,0
2021.05.07 06:10,1.20664,1.20674,1.20663,1.20668,145,0
2021.05.07 06:15,1.20668,1.20686,1.20666,1.20682,123,0
2021.05.07 06:20,1.20682,1.20683,1.20671,1.20683,68,0
2021.05.07 06:25,1.20683,1.20693,1.20676,1.20688,131,0
2021.05.07 06:30,1.20688,1.20688,1.20676,1.20679,104,0
2021.05.07 06:35,1.20679,1.20694,1.20668,1.20688,146,0
2021.05.07 06:40,1.20688,1.20693,1.20679,1.2068,91,0
2021.05.07 06:45,1.20679,1.20683,1.20674,1.2068,88,0
2021.05.07 06:50,1.2068,1.20686,1.20666,1.2067,51,0
2021.05.07 06:55,1.20671,1.20683,1.2067,1.2068,67,0
2021.05.07 07:00,1.20681,1.20687,1.20675,1.20686,56,0
2021.05.07 07:05,1.20687,1.20692,1.20681,1.20682,71,0
2021.05.07 07:10,1.20682,1.20687,1.2068,1.20681,62,0
2021.05.07 07:15,1.20681,1.20685,1.20674,1.2068,57,0
2021.05.07 07:20,1.2068,1.20683,1.20677,1.20681,44,0
2021.05.07 07:25,1.20681,1.20681,1.20665,1.2067,50,0
2021.05.07 07:30,1.2067,1.2069,1.20669,1.20676,61,0
2021.05.07 07:35,1.20676,1.20677,1.2066,1.2066,34,0
2021.05.07 07:40,1.2066,1.20667,1.2066,1.20666,21,0
2021.05.07 07:45,1.20666,1.2067,1.20644,1.20644,61,0
2021.05.07 07:50,1.20644,1.20655,1.20644,1.20653,47,0
2021.05.07 07:55,1.20652,1.20657,1.20635,1.2064,94,0
2021.05.07 08:00,1.2064,1.20654,1.20632,1.20646,92,0
2021.05.07 08:05,1.20647,1.20652,1.20642,1.20648,40,0
2021.05.07 08:10,1.20648,1.20659,1.20645,1.20645,58,0
2021.05.07 08:15,1.20645,1.20666,1.2064,1.20661,97,0
2021.05.07 08:20,1.2066,1.20663,1.20649,1.20649,57,0
2021.05.07 08:25,1.2065,1.20654,1.20637,1.20639,52,0
2021.05.07 08:30,1.20641,1.20645,1.20626,1.20629,101,0
2021.05.07 08:35,1.20629,1.20642,1.20626,1.20641,64,0
2021.05.07 08:40,1.2064,1.20642,1.20627,1.20635,69,0
2021.05.07 08:45,1.20634,1.20647,1.20625,1.20643,115,0
2021.05.07 08:50,1.20635,1.20643,1.20618,1.20621,159,0
2021.05.07 08:55,1.20622,1.20627,1.20603,1.20609,96,0
2021.05.07 09:00,1.2061,1.20613,1.2059,1.20605,148,0
2021.05.07 09:05,1.20605,1.20642,1.20595,1.2062,193,0
2021.05.07 09:10,1.2062,1.20633,1.20595,1.20601,168,0
2021.05.07 09:15,1.20599,1.20606,1.20581,1.20587,168,0
2021.05.07 09:20,1.20587,1.20587,1.20555,1.20568,168,0
2021.05.07 09:25,1.2057,1.2057,1.2053,1.20531,174,0
2021.05.07 09:30,1.20531,1.20558,1.2053,1.20558,152,0
2021.05.07 09:35,1.20555,1.20579,1.2054,1.20567,185,0
2021.05.07 09:40,1.20567,1.20587,1.2055,1.20575,215,0
2021.05.07 09:45,1.20572,1.20592,1.20558,1.20592,170,0
2021.05.07 09:50,1.20591,1.20592,1.20562,1.20562,145,0
2021.05.07 09:55,1.20561,1.20582,1.20558,1.20579,137,0
2021.05.07 10:00,1.20579,1.20628,1.20567,1.20622,171,0
2021.05.07 10:05,1.20622,1.2064,1.206,1.20627,221,0
2021.05.07 10:10,1.20629,1.20829,1.20628,1.20823,422,0
2021.05.07 10:15,1.20823,1.20892,1.20753,1.20786,857,0
2021.05.07 10:20,1.20786,1.20803,1.20733,1.20754,382,0
2021.05.07 10:25,1.20755,1.20756,1.20707,1.20715,307,0
2021.05.07 10:30,1.20712,1.20738,1.20692,1.20731,288,0
2021.05.07 10:35,1.2073,1.20761,1.20701,1.20761,319,0
2021.05.07 10:40,1.2076,1.20765,1.20698,1.20724,266,0
2021.05.07 10:45,1.20725,1.20752,1.20708,1.20739,283,0
2021.05.07 10:50,1.20739,1.20766,1.20738,1.20763,128,0
2021.05.07 10:55,1.20764,1.20776,1.20754,1.2077,194,0
2021.05.07 11:00,1.2077,1.20798,1.20749,1.20776,272,0
2021.05.07 11:05,1.20776,1.20825,1.20771,1.20819,272,0
2021.05.07 11:10,1.20819,1.20829,1.20782,1.20787,190,0
2021.05.07 11:15,1.20784,1.20801,1.20771,1.20772,157,0
2021.05.07 11:20,1.20775,1.20778,1.20748,1.2075,188,0
2021.05.07 11:25,1.2075,1.20799,1.20741,1.20794,197,0
2021.05.07 11:30,1.20793,1.20835,1.20789,1.20826,194,0
2021.05.07 11:35,1.20826,1.2088,1.20826,1.20868,233,0
2021.05.07 11:40,1.20868,1.20884,1.2086,1.20877,128,0
2021.05.07 11:45,1.20877,1.20906,1.20872,1.20892,217,0
2021.05.07 11:50,1.20892,1.20903,1.20873,1.20877,173,0
2021.05.07 11:55,1.20877,1.20889,1.20857,1.20875,175,0
2021.05.07 12:00,1.20875,1.20875,1.20839,1.20842,167,0
2021.05.07 12:05,1.20842,1.20868,1.20841,1.20844,148,0
2021.05.07 12:10,1.20843,1.20859,1.20834,1.20837,151,0
2021.05.07 12:15,1.20837,1.20865,1.20835,1.20846,114,0
2021.05.07 12:20,1.20846,1.20853,1.20827,1.2083,173,0
2021.05.07 12:25,1.20829,1.20829,1.20811,1.20819,104,0
2021.05.07 12:30,1.20819,1.20819,1.20791,1.20791,136,0
2021.05.07 12:35,1.20791,1.20799,1.20759,1.2076,188,0
2021.05.07 12:40,1.2076,1.20763,1.20749,1.20753,153,0
2021.05.07 12:45,1.20753,1.20757,1.20739,1.20743,96,0
2021.05.07 12:50,1.20743,1.20764,1.20734,1.20764,92,0
2021.05.07 12:55,1.20764,1.208,1.20764,1.20783,251,0
2021.05.07 13:00,1.20783,1.20838,1.20776,1.20829,202,0
2021.05.07 13:05,1.20828,1.20829,1.20794,1.20804,169,0
2021.05.07 13:10,1.20804,1.2083,1.20804,1.20827,125,0
2021.05.07 13:15,1.20828,1.20865,1.20825,1.20855,134,0
2021.05.07 13:20,1.20855,1.20868,1.20841,1.20841,128,0
2021.05.07 13:25,1.20841,1.20843,1.20808,1.20809,171,0
2021.05.07 13:30,1.20808,1.20808,1.20772,1.20779,104,0
2021.05.07 13:35,1.20777,1.20778,1.20755,1.20768,100,0
2021.05.07 13:40,1.20768,1.20783,1.20758,1.20775,155,0
2021.05.07 13:45,1.20774,1.2078,1.20754,1.2076,136,0
2021.05.07 13:50,1.20759,1.20761,1.20734,1.20745,155,0
2021.05.07 13:55,1.20745,1.20764,1.2071,1.20715,360,0
2021.05.07 14:00,1.20715,1.20736,1.20701,1.20735,239,0
2021.05.07 14:05,1.20735,1.20743,1.20729,1.20738,121,0
2021.05.07 14:10,1.20736,1.20765,1.20735,1.20764,174,0
2021.05.07 14:15,1.20764,1.20764,1.20717,1.20732,125,0
2021.05.07 14:20,1.20731,1.20751,1.20723,1.20733,142,0
2021.05.07 14:25,1.20733,1.20745,1.20722,1.20744,138,0
2021.05.07 14:30,1.20744,1.20751,1.20724,1.20734,171,0
2021.05.07 14:35,1.20735,1.20753,1.20725,1.20729,183,0
2021.05.07 14:40,1.20729,1.20753,1.20729,1.20739,176,0
2021.05.07 14:45,1.20739,1.20753,1.20701,1.20703,136,0
2021.05.07 14:50,1.20705,1.2071,1.20672,1.20673,177,0
2021.05.07 14:55,1.20673,1.20678,1.20653,1.20664,238,0
2021.05.07 15:00,1.20665,1.20667,1.20619,1.20624,289,0
2021.05.07 15:05,1.20624,1.20629,1.20585,1.20591,259,0
2021.05.07 15:10,1.20591,1.20604,1.20583,1.20589,228,0
2021.05.07 15:15,1.20589,1.20633,1.20585,1.20616,204,0
2021.05.07 15:20,1.20616,1.20656,1.20615,1.20636,201,0
2021.05.07 15:25,1.20636,1.2067,1.20609,1.20621,351,0
2021.05.07 15:30,1.20623,1.21354,1.20616,1.21228,1969,0
2021.05.07 15:35,1.21228,1.21339,1.21164,1.21292,1573,0
2021.05.07 15:40,1.21295,1.21371,1.21202,1.21258,1296,0
2021.05.07 15:45,1.21256,1.21347,1.21255,1.21344,1003,0
2021.05.07 15:50,1.21345,1.21462,1.21336,1.21382,1108,0
2021.05.07 15:55,1.2138,1.2142,1.21271,1.2129,1010,0
2021.05.07 16:00,1.2129,1.21331,1.2116,1.2116,877,0
2021.05.07 16:05,1.21157,1.21184,1.21073,1.21121,1003,0
2021.05.07 16:10,1.21119,1.21219,1.21088,1.21187,789,0
2021.05.07 16:15,1.21187,1.21237,1.21145,1.21145,642,0
2021.05.07 16:20,1.21145,1.21146,1.21047,1.21078,803,0
2021.05.07 16:25,1.21077,1.2112,1.21024,1.21049,657,0
2021.05.07 16:30,1.21047,1.21078,1.21022,1.21037,699,0
2021.05.07 16:35,1.21038,1.21124,1.21032,1.21114,666,0
2021.05.07 16:40,1.21116,1.21128,1.21022,1.21101,750,0
2021.05.07 16:45,1.21101,1.21206,1.21052,1.21191,695,0
2021.05.07 16:50,1.21191,1.21223,1.21146,1.21161,627,0
2021.05.07 16:55,1.21161,1.21227,1.21156,1.21209,553,0
2021.05.07 17:00,1.21211,1.21257,1.21179,1.21234,576,0
2021.05.07 17:05,1.21232,1.21294,1.21219,1.21274,374,0
2021.05.07 17:10,1.21276,1.21363,1.21276,1.21349,416,0
2021.05.07 17:15,1.21348,1.21395,1.21331,1.21386,367,0
2021.05.07 17:20,1.21387,1.21441,1.2138,1.21396,422,0
2021.05.07 17:25,1.21396,1.21443,1.2139,1.21437,369,0
2021.05.07 17:30,1.21437,1.21471,1.21437,1.21466,327,0
2021.05.07 17:35,1.21466,1.215,1.21418,1.21429,370,0
2021.05.07 17:40,1.21431,1.21475,1.21431,1.21466,357,0
2021.05.07 17:45,1.21466,1.21506,1.21417,1.21453,467,0
2021.05.07 17:50,1.21453,1.21471,1.21367,1.21377,503,0
2021.05.07 17:55,1.21372,1.21442,1.21367,1.21412,421,0
2021.05.07 18:00,1.21414,1.2145,1.21394,1.21448,397,0
2021.05.07 18:05,1.21448,1.21449,1.21393,1.21437,286,0
2021.05.07 18:10,1.21437,1.2148,1.21424,1.2148,231,0
2021.05.07 18:15,1.21479,1.21496,1.21464,1.21483,346,0
2021.05.07 18:20,1.21482,1.21542,1.21471,1.2154,268,0
2021.05.07 18:25,1.21541,1.21543,1.21484,1.21488,307,0
2021.05.07 18:30,1.2149,1.21525,1.21482,1.21507,244,0
2021.05.07 18:35,1.21506,1.21586,1.21505,1.21567,361,0
2021.05.07 18:40,1.21567,1.21621,1.21567,1.21617,312,0
2021.05.07 18:45,1.21617,1.21638,1.2161,1.21626,368,0
2021.05.07 18:50,1.21628,1.21638,1.2161,1.21632,223,0
2021.05.07 18:55,1.21632,1.21652,1.21616,1.21649,123,0
2021.05.07 19:00,1.21649,1.21649,1.21611,1.21611,265,0
2021.05.07 19:05,1.21611,1.21611,1.2155,1.21554,176,0
2021.05.07 19:10,1.21554,1.21565,1.21534,1.21545,203,0
2021.05.07 19:15,1.21545,1.21581,1.21536,1.21574,155,0
2021.05.07 19:20,1.21573,1.21577,1.2155,1.21576,141,0
2021.05.07 19:25,1.21574,1.21579,1.21565,1.2157,139,0
2021.05.07 19:30,1.21575,1.2158,1.21531,1.21531,198,0
2021.05.07 19:35,1.21531,1.21531,1.21446,1.2146,279,0
2021.05.07 19:40,1.21459,1.21463,1.21439,1.21445,208,0
2021.05.07 19:45,1.21446,1.21454,1.21415,1.21431,194,0
2021.05.07 19:50,1.21429,1.21438,1.21416,1.21428,198,0
2021.05.07 19:55,1.21426,1.21516,1.21424,1.21513,273,0
2021.05.07 20:00,1.2151,1.21549,1.21498,1.21549,161,0
2021.05.07 20:05,1.21551,1.21583,1.21544,1.21574,150,0
2021.05.07 20:10,1.21575,1.21594,1.21571,1.21579,156,0
2021.05.07 20:15,1.21579,1.21579,1.21518,1.21569,168,0
2021.05.07 20:20,1.21569,1.21585,1.21537,1.21583,230,0
2021.05.07 20:25,1.2158,1.216,1.21561,1.21564,223,0
2021.05.07 20:30,1.21564,1.21567,1.21549,1.21564,221,0
2021.05.07 20:35,1.21564,1.21603,1.21562,1.21597,155,0
2021.05.07 20:40,1.21597,1.21598,1.21566,1.21576,180,0
2021.05.07 20:45,1.21576,1.21632,1.21576,1.21623,192,0
2021.05.07 20:50,1.21623,1.21627,1.21571,1.21573,146,0
2021.05.07 20:55,1.21574,1.21599,1.21565,1.21593,129,0
2021.05.07 21:00,1.21594,1.21595,1.21546,1.21549,222,0
2021.05.07 21:05,1.21549,1.21573,1.21546,1.21558,114,0
2021.05.07 21:10,1.21559,1.21597,1.21554,1.21597,108,0
2021.05.07 21:15,1.21595,1.21598,1.21565,1.21573,119,0
2021.05.07 21:20,1.21573,1.21573,1.21548,1.21572,90,0
2021.05.07 21:25,1.21572,1.21583,1.21558,1.2158,111,0
2021.05.07 21:30,1.21579,1.21615,1.21572,1.21604,119,0
2021.05.07 21:35,1.21604,1.21616,1.21578,1.21595,205,0
2021.05.07 21:40,1.21597,1.21606,1.21586,1.21604,197,0
2021.05.07 21:45,1.21604,1.21621,1.21596,1.21611,171,0
2021.05.07 21:50,1.21612,1.21627,1.21607,1.21627,132,0
2021.05.07 21:55,1.21628,1.21653,1.21624,1.21652,130,0
2021.05.07 22:00,1.21653,1.21656,1.21633,1.21637,187,0
2021.05.07 22:05,1.21638,1.2165,1.21632,1.21638,116,0
2021.05.07 22:10,1.2164,1.21649,1.21635,1.21649,78,0
2021.05.07 22:15,1.21649,1.21671,1.21642,1.2167,130,0
2021.05.07 22:20,1.21669,1.21675,1.2164,1.21642,195,0
2021.05.07 22:25,1.21642,1.21673,1.21637,1.21672,133,0
2021.05.07 22:30,1.21672,1.21684,1.21656,1.21663,126,0
2021.05.07 22:35,1.2166,1.2169,1.21642,1.21685,139,0
2021.05.07 22:40,1.21687,1.21703,1.21683,1.2169,108,0
2021.05.07 22:45,1.21689,1.21712,1.21688,1.21707,127,0
2021.05.07 22:50,1.21707,1.21713,1.21695,1.21702,137,0
2021.05.07 22:55,1.21702,1.21702,1.21672,1.21678,106,0
2021.05.07 23:00,1.21678,1.21678,1.21653,1.21654,202,0
2021.05.07 23:05,1.21654,1.21658,1.21649,1.21655,81,0
2021.05.07 23:10,1.21659,1.21665,1.21653,1.21664,49,0
2021.05.07 23:15,1.21665,1.21675,1.21663,1.21674,49,0
2021.05.07 23:20,1.21675,1.2168,1.21651,1.2166,30,0
2021.05.07 23:25,1.21655,1.21656,1.21638,1.21645,62,0
2021.05.07 23:30,1.21644,1.21649,1.21622,1.2163,51,0
2021.05.07 23:35,1.2163,1.21644,1.2163,1.21637,55,0
2021.05.07 23:40,1.21637,1.21642,1.21625,1.21638,70,0
2021.05.07 23:45,1.21638,1.21638,1.21627,1.21633,92,0
2021.05.07 23:50,1.21634,1.21635,1.21616,1.21618,147,0
2021.05.10 00:00,1.216,1.21629,1.216,1.2162,5,0
2021.05.10 00:05,1.21637,1.21705,1.21619,1.2165,48,0
2021.05.10 00:10,1.21647,1.2172,1.21647,1.21666,50,0
2021.05.10 00:15,1.21666,1.21669,1.21652,1.21663,39,0
2021.05.10 00:20,1.21669,1.21669,1.21647,1.21653,32,0
2021.05.10 00:25,1.21653,1.21664,1.21647,1.21649,21,0
2021.05.10 00:30,1.21649,1.2167,1.21644,1.21646,29,0
2021.05.10 00:35,1.21664,1.21666,1.21646,1.21655,31,0
2021.05.10 00:40,1.21647,1.21664,1.21647,1.21654,31,0
2021.05.10 00:45,1.21647,1.21665,1.21647,1.21654,25,0
2021.05.10 00:50,1.21655,1.21667,1.21653,1.21659,32,0
2021.05.10 00:55,1.21664,1.2168,1.21623,1.21659,32,0
2021.05.10 01:00,1.21683,1.21709,1.21678,1.21709,176,0
2021.05.10 01:05,1.21709,1.2171,1.21683,1.21703,84,0
2021.05.10 01:10,1.21703,1.21734,1.21702,1.21731,93,0
2021.05.10 01:15,1.21731,1.21745,1.21717,1.21717,121,0
2021.05.10 01:20,1.21717,1.21738,1.21689,1.21689,148,0
2021.05.10 01:25,1.21689,1.2169,1.21635,1.21635,111,0
2021.05.10 01:30,1.21632,1.21645,1.21626,1.21633,150,0
2021.05.10 01:35,1.21632,1.21632,1.21614,1.21625,112,0
2021.05.10 01:40,1.21625,1.21649,1.21625,1.21636,56,0
2021.05.10 01:45,1.21636,1.21653,1.21635,1.21653,45,0
2021.05.10 01:50,1.21652,1.21655,1.21642,1.21655,42,0
